"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33850","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33850] Report(D000000[0100])","Entity[33850] Report(D000000[0200])","Entity[33850] Report(D000000[0300])","Entity[33850] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00100)", , , , ,"29138800", , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00200)", , , , ,"157434", , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00300)", , , , ,"185", , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00400)", ,"138485", , , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00500)", ,"25632189", , , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00600)", , ,"3210", , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00700)", , ,"594139", , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00800)", ,"60408", , , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(00900)", ,"11180917", , , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(01000)", , ,"3184", , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(01100)", , ,"589327", , , , , , , , , , , , , 
"hospc_2013_DATA",33850,"D000000","Line(01200)", , , ,"15739", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
