"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35006","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35006] Report(D000000[0100])", , ,"Entity[35006] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00100)", , , , ,"556535", , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00200)", , , , ,"4843", , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00300)", , , , ,"115", , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00400)", ,"4843", , , , , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00500)", ,"556558", , , , , , , , , , , , , , 
"hospc_2013_DATA",35006,"D000000","Line(00800)", ,"1878", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
