"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35491","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35491] Report(D000000[0100])","Entity[35491] Report(D000000[0200])","Entity[35491] Report(D000000[0300])","Entity[35491] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00100)", , , , ,"1232758", , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00200)", , , , ,"11161", , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00300)", , , , ,"110", , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00400)", ,"10251", , , , , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00500)", ,"1132223", , , , , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00600)", , ,"8", , , , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(00700)", , ,"884", , , , , , , , , , , , , 
"hospc_2013_DATA",35491,"D000000","Line(01200)", , , ,"902", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
