"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36030","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[36030] Report(D000000)", , , , , ,"Entity[36030] Report(D000000[0100])","Entity[36030] Report(D000000[0200])","Entity[36030] Report(D000000[0300])","Entity[36030] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00100)", , , , ,"2785503"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00200)", , , , ,"22372"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00300)", , , , ,"125"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00400)", ,"21954"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00500)", ,"2733493"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00600)", , ,"212"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00700)", , ,"26396"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00800)", ,"472"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(00900)", ,"58769"
"HOSPC","hospc_2013_DATA",36030,"D000000","Line(01200)", , , ,"206"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
